SF-4qYoBStwCXBRB0f4y,"A cat is eating corn on the cob.","A cat is eating some corn.",1.9801893
7soIrIoB0BJ1Q3TkRwQI,"A cat is eating corn on the cob.","The cat is licking a bottle.",1.8691571
SV-5qYoBStwCXBRBJv5u,"A cat is eating corn on the cob.","A man is eating a food.",1.8577759
Mu7eqYoBt9UxlW-8KJ9K,"A cat is eating corn on the cob.","A woman is picking a can.",1.82745
NF-yqYoBStwCXBRBdP6n,"A cat is eating corn on the cob.","A man is slicing a tomato.",1.8237509
Vl-9qYoBStwCXBRBK_56,"A cat is eating corn on the cob.","A man is slicing a tomato.",1.8237509
KV-uqYoBStwCXBRBuP7s,"A cat is eating corn on the cob.","A man is cutting up a cucumber.",1.8226912
xifPqYoBoyxv99w-1yZl,"A cat is eating corn on the cob.","A woman is slicing some tomatoes.",1.8195318
8soJrIoB0BJ1Q3TknASu,"A cat is eating corn on the cob.","A man is seasoning some carrots.",1.8184568
Pl-1qYoBStwCXBRBev6n,"A cat is eating corn on the cob.","A man is cutting a potato.",1.817252
3MoCrIoB0BJ1Q3TkQgT8,"A cat is eating corn on the cob.","A skunk is looking here and there.",1.8159558
VF-8qYoBStwCXBRBf_6w,"A cat is eating corn on the cob.","A man is cutting apple by his hand.",1.8152993
2MoArIoB0BJ1Q3Tk6gRm,"A cat is eating corn on the cob.","A woman is peeling shrimp.",1.8129973
9soKrIoB0BJ1Q3Tk-gR9,"A cat is eating corn on the cob.","A woman is slicing some tofu.",1.8129114
RV-3qYoBStwCXBRB0f4V,"A cat is eating corn on the cob.","A turtle is swimming in water.",1.8128405
UF-7qYoBStwCXBRBKf7p,"A cat is eating corn on the cob.","A man mixes vegetables in a pot.",1.8113625
8MoIrIoB0BJ1Q3Tk8QS_,"A cat is eating corn on the cob.","A person is peeling a potato with a potato peeler.",1.8107624
1Mr_q4oB0BJ1Q3TkjQQS,"A cat is eating corn on the cob.","Someone is slicing an onion.",1.8099942
Nl-zqYoBStwCXBRBH_4t,"A cat is eating corn on the cob.","A baby panda goes down a slide.",1.8083491
4soErIoB0BJ1Q3TkQwSR,"A cat is eating corn on the cob.","A boy is crawling into a dog house.",1.8067485
zsr9q4oB0BJ1Q3TkfQSJ,"A cat is eating corn on the cob.","A man puts three pieces of meat into a pan.",1.8062959
78oIrIoB0BJ1Q3TknAQG,"A cat is eating corn on the cob.","A person is slicing an onion.",1.8062551
M1-yqYoBStwCXBRBHf7j,"A cat is eating corn on the cob.","A man is slicing open a fish.",1.80617
Ol-0qYoBStwCXBRBev4N,"A cat is eating corn on the cob.","A woman is cutting tofu.",1.8059863
P1-1qYoBStwCXBRB0P4T,"A cat is eating corn on the cob.","A man is slicing an onion.",1.8049046
5coFrIoB0BJ1Q3TkQwTI,"A cat is eating corn on the cob.","A monkey is playing drums.",1.8031118
R1-4qYoBStwCXBRBe_4m,"A cat is eating corn on the cob.","A woman is wrapping tofu.",1.8001615
MV-xqYoBStwCXBRBcv5Q,"A cat is eating corn on the cob.","A man is cutting an onion.",1.7994843
yCfQqYoBoyxv99w-hib4,"A cat is eating corn on the cob.","A man is playing a flute.",1.7992415
Kl-vqYoBStwCXBRBDv6z,"A cat is eating corn on the cob.","A man is playing a harp.",1.7976427
z8r9q4oB0BJ1Q3Tk1QRb,"A cat is eating corn on the cob.","A woman is cutting an onion.",1.7972665
Ql-2qYoBStwCXBRB0P5e,"A cat is eating corn on the cob.","A woman is slicing garlics.",1.7968355
9coKrIoB0BJ1Q3TkpQSv,"A cat is eating corn on the cob.","The lady peeled the potatoe.",1.7968266
PF-1qYoBStwCXBRBJf4W,"A cat is eating corn on the cob.","Two zebras play in an open field.",1.7966192
18oArIoB0BJ1Q3TkkgQG,"A cat is eating corn on the cob.","A man is holding a leaf.",1.7948774
6soGrIoB0BJ1Q3Tk8gQD,"A cat is eating corn on the cob.","A woman is cracking eggs.",1.7943043
6MoGrIoB0BJ1Q3TkQwTQ,"A cat is eating corn on the cob.","A person is drawing on a large touchscreen.",1.79052
TV-6qYoBStwCXBRBKP5M,"A cat is eating corn on the cob.","A man is cutting a pipe with scissors.",1.7900954
RF-3qYoBStwCXBRBev6n,"A cat is eating corn on the cob.","A little boy is singing and playing a guitar.",1.7892131
68oHrIoB0BJ1Q3TkRwRS,"A cat is eating corn on the cob.","A woman peels garlic with her hands.",1.7891715
5soFrIoB0BJ1Q3TkmQQR,"A cat is eating corn on the cob.","A man is opening a box and taking out paper.",1.7889974
Jl-tqYoBStwCXBRBtv7_,"A cat is eating corn on the cob.","A girl is styling her hair.",1.7888012
1soArIoB0BJ1Q3TkOwSq,"A cat is eating corn on the cob.","A person is playing an electronic keyboard.",1.788523
5MoErIoB0BJ1Q3Tk7gQt,"A cat is eating corn on the cob.","A machine is sharpening a pencil.",1.7883813
28oBrIoB0BJ1Q3Tk7AQC,"A cat is eating corn on the cob.","A man is standing in front of the window and looking outside.",1.7868984
K1-vqYoBStwCXBRBZP70,"A cat is eating corn on the cob.","A woman is cutting onions.",1.7857418
UV-7qYoBStwCXBRBf_5J,"A cat is eating corn on the cob.","A woman is talking on a cell phone.",1.7842059
VV-8qYoBStwCXBRB1f7v,"A cat is eating corn on the cob.","A man is opening a door.",1.7840105
V1-9qYoBStwCXBRBgP7a,"A cat is eating corn on the cob.","A man is cutting paper with a sword.",1.7838678
S1-5qYoBStwCXBRB0_5C,"A cat is eating corn on the cob.","A man is kicking pots of water.",1.7837825
3soCrIoB0BJ1Q3Tk7QTs,"A cat is eating corn on the cob.","A woman opens a window.",1.783702
0cr-q4oB0BJ1Q3TkhQQ4,"A cat is eating corn on the cob.","A car is driven down the road.",1.7833402
2coBrIoB0BJ1Q3TkQAQO,"A cat is eating corn on the cob.","A man is sitting and smoking.",1.7814114
Me7dqYoBt9UxlW-8yp_d,"A cat is eating corn on the cob.","A man is playing the piano.",1.7811334
Q1-3qYoBStwCXBRBJf6q,"A cat is eating corn on the cob.","A man is speaking.",1.7805101
OV-0qYoBStwCXBRBJP73,"A cat is eating corn on the cob.","A man is driving a car.",1.7804799
LV-wqYoBStwCXBRBGP7y,"A cat is eating corn on the cob.","A man is playing the drums.",1.7803164
Ll-wqYoBStwCXBRBbv74,"A cat is eating corn on the cob.","A man is playing guitar.",1.7802693
98oLrIoB0BJ1Q3TkUAQk,"A cat is eating corn on the cob.","Someone typed on a keyboard.",1.7797885
1cr_q4oB0BJ1Q3Tk5ATF,"A cat is eating corn on the cob.","A woman is playing in the ocean.",1.7794466
O1-0qYoBStwCXBRBz_4R,"A cat is eating corn on the cob.","The woman is styling her hair.",1.7788956
-coLrIoB0BJ1Q3Tk-gTx,"A cat is eating corn on the cob.","A young Asian girl is applying eyeliner.",1.778439
4coDrIoB0BJ1Q3Tk7gQ1,"A cat is eating corn on the cob.","A woman is filing her nails.",1.7784288
7coHrIoB0BJ1Q3Tk8gQE,"A cat is eating corn on the cob.","A man is doing trick with play cards.",1.7782933
WF-9qYoBStwCXBRB2f7g,"A cat is eating corn on the cob.","A boy studies a calendar.",1.7781599
N1-zqYoBStwCXBRBdP64,"A cat is eating corn on the cob.","A man is singing and playing a guitar.",1.7779899
3coCrIoB0BJ1Q3TkmASv,"A cat is eating corn on the cob.","A man is playing the guitar and singing.",1.7777677
08r_q4oB0BJ1Q3TkNgR_,"A cat is eating corn on the cob.","A train is moving.",1.7775413
NV-yqYoBStwCXBRByf60,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
L1-wqYoBStwCXBRBxP6y,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
MF-xqYoBStwCXBRBHP5w,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
2soBrIoB0BJ1Q3TklgQ1,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
Sl-5qYoBStwCXBRBff5k,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
Ul-7qYoBStwCXBRB1P4f,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
U1-8qYoBStwCXBRBKv4w,"A cat is eating corn on the cob.","A man is playing a guitar.",1.7769768
58oFrIoB0BJ1Q3Tk7gSR,"A cat is eating corn on the cob.","A woman is dancing.",1.7755929
Wl--qYoBStwCXBRBh_6_,"A cat is eating corn on the cob.","A woman is dancing.",1.7754971
0sr-q4oB0BJ1Q3Tk3wRS,"A cat is eating corn on the cob.","The man is kissing and hugging the woman.",1.7752326
xyfQqYoBoyxv99w-LyY5,"A cat is eating corn on the cob.","A woman is water skiing.",1.7751181
T1-6qYoBStwCXBRB1P6w,"A cat is eating corn on the cob.","A woman is taking a bath.",1.7736712
QF-2qYoBStwCXBRBJf7T,"A cat is eating corn on the cob.","A  man is dancing.",1.772771
WV--qYoBStwCXBRBMf5z,"A cat is eating corn on the cob.","The ballerina is dancing.",1.7708123
4MoDrIoB0BJ1Q3TkmAS8,"A cat is eating corn on the cob.","The man is using a camera to hammer a nail.",1.7706716
LF-vqYoBStwCXBRBw_4M,"A cat is eating corn on the cob.","A man is riding an electric bicycle.",1.769861
Tl-6qYoBStwCXBRBff6a,"A cat is eating corn on the cob.","A woman is dancing in the rain.",1.7680838
-MoLrIoB0BJ1Q3TkpQSD,"A cat is eating corn on the cob.","Three young men run, jump, and kick off of a Coke machine.",1.7673606
QV-2qYoBStwCXBRBe_4c,"A cat is eating corn on the cob.","A man is riding a motorcycle.",1.7660853
48oErIoB0BJ1Q3TkmASn,"A cat is eating corn on the cob.","A woman is swimming underwater.",1.7657363
Rl-4qYoBStwCXBRBJv4Z,"A cat is eating corn on the cob.","A young woman is putting stickers all over her face.",1.7646337
6coGrIoB0BJ1Q3TkmwT8,"A cat is eating corn on the cob.","The men played follow the leader on the grass.",1.7644616
Ml-xqYoBStwCXBRByP5b,"A cat is eating corn on the cob.","A man is cycling.",1.7630762
38oDrIoB0BJ1Q3TkQwRK,"A cat is eating corn on the cob.","People are dancing outside.",1.76268
9MoKrIoB0BJ1Q3TkRgTr,"A cat is eating corn on the cob.","A man is playing a football.",1.7615188
7MoHrIoB0BJ1Q3TknAR4,"A cat is eating corn on the cob.","The polar bears fought over the kill.",1.760402
J1-uqYoBStwCXBRBDP7q,"A cat is eating corn on the cob.","A group of men play soccer on the beach.",1.7598065
0Mr-q4oB0BJ1Q3TkLgQq,"A cat is eating corn on the cob.","Some men are sawing.",1.7577438
8coJrIoB0BJ1Q3TkRwQx,"A cat is eating corn on the cob.","Two women are dancing and singing in front of a crowd.",1.7569392
OF-zqYoBStwCXBRBz_7I,"A cat is eating corn on the cob.","A man attacks a woman.",1.7562306
88oJrIoB0BJ1Q3Tk8QTD,"A cat is eating corn on the cob.","Two men pushed carts through the woods.",1.7502831
KF-uqYoBStwCXBRBYv64,"A cat is eating corn on the cob.","One woman is measuring another woman's ankle.",1.744744
