2coBrIoB0BJ1Q3TkQAQO,"A man is smoking a cigarette.","A man is sitting and smoking.",1.9225267
NV-yqYoBStwCXBRByf60,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
L1-wqYoBStwCXBRBxP6y,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
MF-xqYoBStwCXBRBHP5w,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
2soBrIoB0BJ1Q3TklgQ1,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
Sl-5qYoBStwCXBRBff5k,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
Ul-7qYoBStwCXBRB1P4f,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
U1-8qYoBStwCXBRBKv4w,"A man is smoking a cigarette.","A man is playing a guitar.",1.8663142
Ll-wqYoBStwCXBRBbv74,"A man is smoking a cigarette.","A man is playing guitar.",1.8614011
18oArIoB0BJ1Q3TkkgQG,"A man is smoking a cigarette.","A man is holding a leaf.",1.8583015
OV-0qYoBStwCXBRBJP73,"A man is smoking a cigarette.","A man is driving a car.",1.8580583
SV-5qYoBStwCXBRBJv5u,"A man is smoking a cigarette.","A man is eating a food.",1.8573172
QV-2qYoBStwCXBRBe_4c,"A man is smoking a cigarette.","A man is riding a motorcycle.",1.8550903
TV-6qYoBStwCXBRBKP5M,"A man is smoking a cigarette.","A man is cutting a pipe with scissors.",1.8543854
yCfQqYoBoyxv99w-hib4,"A man is smoking a cigarette.","A man is playing a flute.",1.8540953
Q1-3qYoBStwCXBRBJf6q,"A man is smoking a cigarette.","A man is speaking.",1.850779
28oBrIoB0BJ1Q3Tk7AQC,"A man is smoking a cigarette.","A man is standing in front of the window and looking outside.",1.8453681
Me7dqYoBt9UxlW-8yp_d,"A man is smoking a cigarette.","A man is playing the piano.",1.8428375
LV-wqYoBStwCXBRBGP7y,"A man is smoking a cigarette.","A man is playing the drums.",1.841853
Ml-xqYoBStwCXBRByP5b,"A man is smoking a cigarette.","A man is cycling.",1.8390647
