KV-uqYoBStwCXBRBuP7s,"A man is slicing a cucumber.","A man is cutting up a cucumber.",1.9871854
NF-yqYoBStwCXBRBdP6n,"A man is slicing a cucumber.","A man is slicing a tomato.",1.9453025
Vl-9qYoBStwCXBRBK_56,"A man is slicing a cucumber.","A man is slicing a tomato.",1.9453025
P1-1qYoBStwCXBRB0P4T,"A man is slicing a cucumber.","A man is slicing an onion.",1.9415376
MV-xqYoBStwCXBRBcv5Q,"A man is slicing a cucumber.","A man is cutting an onion.",1.9224515
78oIrIoB0BJ1Q3TknAQG,"A man is slicing a cucumber.","A person is slicing an onion.",1.9218183
1Mr_q4oB0BJ1Q3TkjQQS,"A man is slicing a cucumber.","Someone is slicing an onion.",1.9199274
Pl-1qYoBStwCXBRBev6n,"A man is slicing a cucumber.","A man is cutting a potato.",1.9190626
M1-yqYoBStwCXBRBHf7j,"A man is slicing a cucumber.","A man is slicing open a fish.",1.9143486
VF-8qYoBStwCXBRBf_6w,"A man is slicing a cucumber.","A man is cutting apple by his hand.",1.9062941
xifPqYoBoyxv99w-1yZl,"A man is slicing a cucumber.","A woman is slicing some tomatoes.",1.903123
TV-6qYoBStwCXBRBKP5M,"A man is slicing a cucumber.","A man is cutting a pipe with scissors.",1.8894162
z8r9q4oB0BJ1Q3Tk1QRb,"A man is slicing a cucumber.","A woman is cutting an onion.",1.8838879
V1-9qYoBStwCXBRBgP7a,"A man is slicing a cucumber.","A man is cutting paper with a sword.",1.8835319
Ql-2qYoBStwCXBRB0P5e,"A man is slicing a cucumber.","A woman is slicing garlics.",1.8833072
9soKrIoB0BJ1Q3Tk-gR9,"A man is slicing a cucumber.","A woman is slicing some tofu.",1.8826232
UF-7qYoBStwCXBRBKf7p,"A man is slicing a cucumber.","A man mixes vegetables in a pot.",1.8744817
Ol-0qYoBStwCXBRBev4N,"A man is slicing a cucumber.","A woman is cutting tofu.",1.8714981
8soJrIoB0BJ1Q3TknASu,"A man is slicing a cucumber.","A man is seasoning some carrots.",1.8699188
8MoIrIoB0BJ1Q3Tk8QS_,"A man is slicing a cucumber.","A person is peeling a potato with a potato peeler.",1.8645248
SV-5qYoBStwCXBRBJv5u,"A man is slicing a cucumber.","A man is eating a food.",1.8623688
0Mr-q4oB0BJ1Q3TkLgQq,"A man is slicing a cucumber.","Some men are sawing.",1.8487246
5soFrIoB0BJ1Q3TkmQQR,"A man is slicing a cucumber.","A man is opening a box and taking out paper.",1.8428986
68oHrIoB0BJ1Q3TkRwRS,"A man is slicing a cucumber.","A woman peels garlic with her hands.",1.8417525
