0sr-q4oB0BJ1Q3Tk3wRS,"A man is hugging and kissing a woman.","The man is kissing and hugging the woman.",1.9849029
OF-zqYoBStwCXBRBz_7I,"A man is hugging and kissing a woman.","A man attacks a woman.",1.8610353
N1-zqYoBStwCXBRBdP64,"A man is hugging and kissing a woman.","A man is singing and playing a guitar.",1.8408132
58oFrIoB0BJ1Q3Tk7gSR,"A man is hugging and kissing a woman.","A woman is dancing.",1.8349168
Wl--qYoBStwCXBRBh_6_,"A man is hugging and kissing a woman.","A woman is dancing.",1.8348602
3coCrIoB0BJ1Q3TkmASv,"A man is hugging and kissing a woman.","A man is playing the guitar and singing.",1.833536
K1-vqYoBStwCXBRBZP70,"A man is hugging and kissing a woman.","A woman is cutting onions.",1.8330338
OV-0qYoBStwCXBRBJP73,"A man is hugging and kissing a woman.","A man is driving a car.",1.8309871
QF-2qYoBStwCXBRBJf7T,"A man is hugging and kissing a woman.","A  man is dancing.",1.8270898
Q1-3qYoBStwCXBRBJf6q,"A man is hugging and kissing a woman.","A man is speaking.",1.8266714
SV-5qYoBStwCXBRBJv5u,"A man is hugging and kissing a woman.","A man is eating a food.",1.8255627
2coBrIoB0BJ1Q3TkQAQO,"A man is hugging and kissing a woman.","A man is sitting and smoking.",1.8249702
28oBrIoB0BJ1Q3Tk7AQC,"A man is hugging and kissing a woman.","A man is standing in front of the window and looking outside.",1.8215088
VV-8qYoBStwCXBRB1f7v,"A man is hugging and kissing a woman.","A man is opening a door.",1.8204563
18oArIoB0BJ1Q3TkkgQG,"A man is hugging and kissing a woman.","A man is holding a leaf.",1.8202415
UV-7qYoBStwCXBRBf_5J,"A man is hugging and kissing a woman.","A woman is talking on a cell phone.",1.819632
yCfQqYoBoyxv99w-hib4,"A man is hugging and kissing a woman.","A man is playing a flute.",1.8183478
8coJrIoB0BJ1Q3TkRwQx,"A man is hugging and kissing a woman.","Two women are dancing and singing in front of a crowd.",1.8180466
Kl-vqYoBStwCXBRBDv6z,"A man is hugging and kissing a woman.","A man is playing a harp.",1.81753
Tl-6qYoBStwCXBRBff6a,"A man is hugging and kissing a woman.","A woman is dancing in the rain.",1.8174739
9MoKrIoB0BJ1Q3TkRgTr,"A man is hugging and kissing a woman.","A man is playing a football.",1.8130774
Me7dqYoBt9UxlW-8yp_d,"A man is hugging and kissing a woman.","A man is playing the piano.",1.8118781
T1-6qYoBStwCXBRB1P6w,"A man is hugging and kissing a woman.","A woman is taking a bath.",1.8118606
1cr_q4oB0BJ1Q3Tk5ATF,"A man is hugging and kissing a woman.","A woman is playing in the ocean.",1.8106709
P1-1qYoBStwCXBRB0P4T,"A man is hugging and kissing a woman.","A man is slicing an onion.",1.809185
NV-yqYoBStwCXBRByf60,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
L1-wqYoBStwCXBRBxP6y,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
MF-xqYoBStwCXBRBHP5w,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
2soBrIoB0BJ1Q3TklgQ1,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
Sl-5qYoBStwCXBRBff5k,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
Ul-7qYoBStwCXBRB1P4f,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
U1-8qYoBStwCXBRBKv4w,"A man is hugging and kissing a woman.","A man is playing a guitar.",1.8081188
NF-yqYoBStwCXBRBdP6n,"A man is hugging and kissing a woman.","A man is slicing a tomato.",1.8081048
Vl-9qYoBStwCXBRBK_56,"A man is hugging and kissing a woman.","A man is slicing a tomato.",1.8081048
Ll-wqYoBStwCXBRBbv74,"A man is hugging and kissing a woman.","A man is playing guitar.",1.8077903
1soArIoB0BJ1Q3TkOwSq,"A man is hugging and kissing a woman.","A person is playing an electronic keyboard.",1.8076102
38oDrIoB0BJ1Q3TkQwRK,"A man is hugging and kissing a woman.","People are dancing outside.",1.8068346
4coDrIoB0BJ1Q3Tk7gQ1,"A man is hugging and kissing a woman.","A woman is filing her nails.",1.8066802
