Ll-wqYoBStwCXBRBbv74,"A lady is playing the guitar.","A man is playing guitar.",1.8974409
NV-yqYoBStwCXBRByf60,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
L1-wqYoBStwCXBRBxP6y,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
MF-xqYoBStwCXBRBHP5w,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
2soBrIoB0BJ1Q3TklgQ1,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
Sl-5qYoBStwCXBRBff5k,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
Ul-7qYoBStwCXBRB1P4f,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
U1-8qYoBStwCXBRBKv4w,"A lady is playing the guitar.","A man is playing a guitar.",1.8918834
3coCrIoB0BJ1Q3TkmASv,"A lady is playing the guitar.","A man is playing the guitar and singing.",1.8827116
N1-zqYoBStwCXBRBdP64,"A lady is playing the guitar.","A man is singing and playing a guitar.",1.877032
58oFrIoB0BJ1Q3Tk7gSR,"A lady is playing the guitar.","A woman is dancing.",1.875646
Wl--qYoBStwCXBRBh_6_,"A lady is playing the guitar.","A woman is dancing.",1.8756324
1soArIoB0BJ1Q3TkOwSq,"A lady is playing the guitar.","A person is playing an electronic keyboard.",1.8709888
Me7dqYoBt9UxlW-8yp_d,"A lady is playing the guitar.","A man is playing the piano.",1.8621709
yCfQqYoBoyxv99w-hib4,"A lady is playing the guitar.","A man is playing a flute.",1.8604481
Kl-vqYoBStwCXBRBDv6z,"A lady is playing the guitar.","A man is playing a harp.",1.8586855
1cr_q4oB0BJ1Q3Tk5ATF,"A lady is playing the guitar.","A woman is playing in the ocean.",1.858641
RF-3qYoBStwCXBRBev6n,"A lady is playing the guitar.","A little boy is singing and playing a guitar.",1.8576326
LV-wqYoBStwCXBRBGP7y,"A lady is playing the guitar.","A man is playing the drums.",1.8553846
4coDrIoB0BJ1Q3Tk7gQ1,"A lady is playing the guitar.","A woman is filing her nails.",1.853221
O1-0qYoBStwCXBRBz_4R,"A lady is playing the guitar.","The woman is styling her hair.",1.8523061
Tl-6qYoBStwCXBRBff6a,"A lady is playing the guitar.","A woman is dancing in the rain.",1.8514396
T1-6qYoBStwCXBRB1P6w,"A lady is playing the guitar.","A woman is taking a bath.",1.844476
UV-7qYoBStwCXBRBf_5J,"A lady is playing the guitar.","A woman is talking on a cell phone.",1.8426423
WV--qYoBStwCXBRBMf5z,"A lady is playing the guitar.","The ballerina is dancing.",1.8392134
Jl-tqYoBStwCXBRBtv7_,"A lady is playing the guitar.","A girl is styling her hair.",1.838486
xyfQqYoBoyxv99w-LyY5,"A lady is playing the guitar.","A woman is water skiing.",1.8350765
Ql-2qYoBStwCXBRB0P5e,"A lady is playing the guitar.","A woman is slicing garlics.",1.8333352
K1-vqYoBStwCXBRBZP70,"A lady is playing the guitar.","A woman is cutting onions.",1.8330388
6soGrIoB0BJ1Q3Tk8gQD,"A lady is playing the guitar.","A woman is cracking eggs.",1.8320537
8coJrIoB0BJ1Q3TkRwQx,"A lady is playing the guitar.","Two women are dancing and singing in front of a crowd.",1.8314301
xifPqYoBoyxv99w-1yZl,"A lady is playing the guitar.","A woman is slicing some tomatoes.",1.8301618
3soCrIoB0BJ1Q3Tk7QTs,"A lady is playing the guitar.","A woman opens a window.",1.8299274
5coFrIoB0BJ1Q3TkQwTI,"A lady is playing the guitar.","A monkey is playing drums.",1.8288772
Mu7eqYoBt9UxlW-8KJ9K,"A lady is playing the guitar.","A woman is picking a can.",1.8272583
48oErIoB0BJ1Q3TkmASn,"A lady is playing the guitar.","A woman is swimming underwater.",1.8202121
z8r9q4oB0BJ1Q3Tk1QRb,"A lady is playing the guitar.","A woman is cutting an onion.",1.8182166
9soKrIoB0BJ1Q3Tk-gR9,"A lady is playing the guitar.","A woman is slicing some tofu.",1.8177049
9coKrIoB0BJ1Q3TkpQSv,"A lady is playing the guitar.","The lady peeled the potatoe.",1.8157835
68oHrIoB0BJ1Q3TkRwRS,"A lady is playing the guitar.","A woman peels garlic with her hands.",1.8112373
2MoArIoB0BJ1Q3Tk6gRm,"A lady is playing the guitar.","A woman is peeling shrimp.",1.8108742
Ol-0qYoBStwCXBRBev4N,"A lady is playing the guitar.","A woman is cutting tofu.",1.8105018
6MoGrIoB0BJ1Q3TkQwTQ,"A lady is playing the guitar.","A person is drawing on a large touchscreen.",1.8101128
-coLrIoB0BJ1Q3Tk-gTx,"A lady is playing the guitar.","A young Asian girl is applying eyeliner.",1.80984
Rl-4qYoBStwCXBRBJv4Z,"A lady is playing the guitar.","A young woman is putting stickers all over her face.",1.80804
7coHrIoB0BJ1Q3Tk8gQE,"A lady is playing the guitar.","A man is doing trick with play cards.",1.7992513
Q1-3qYoBStwCXBRBJf6q,"A lady is playing the guitar.","A man is speaking.",1.798063
TV-6qYoBStwCXBRBKP5M,"A lady is playing the guitar.","A man is cutting a pipe with scissors.",1.7977662
0sr-q4oB0BJ1Q3Tk3wRS,"A lady is playing the guitar.","The man is kissing and hugging the woman.",1.7966988
OF-zqYoBStwCXBRBz_7I,"A lady is playing the guitar.","A man attacks a woman.",1.7962261
QF-2qYoBStwCXBRBJf7T,"A lady is playing the guitar.","A  man is dancing.",1.7955048
9MoKrIoB0BJ1Q3TkRgTr,"A lady is playing the guitar.","A man is playing a football.",1.7951766
4MoDrIoB0BJ1Q3TkmAS8,"A lady is playing the guitar.","The man is using a camera to hammer a nail.",1.7950197
38oDrIoB0BJ1Q3TkQwRK,"A lady is playing the guitar.","People are dancing outside.",1.794569
OV-0qYoBStwCXBRBJP73,"A lady is playing the guitar.","A man is driving a car.",1.7943763
78oIrIoB0BJ1Q3TknAQG,"A lady is playing the guitar.","A person is slicing an onion.",1.7935622
1Mr_q4oB0BJ1Q3TkjQQS,"A lady is playing the guitar.","Someone is slicing an onion.",1.7928466
R1-4qYoBStwCXBRBe_4m,"A lady is playing the guitar.","A woman is wrapping tofu.",1.7922275
98oLrIoB0BJ1Q3TkUAQk,"A lady is playing the guitar.","Someone typed on a keyboard.",1.7914358
2coBrIoB0BJ1Q3TkQAQO,"A lady is playing the guitar.","A man is sitting and smoking.",1.7913818
0cr-q4oB0BJ1Q3TkhQQ4,"A lady is playing the guitar.","A car is driven down the road.",1.7911091
V1-9qYoBStwCXBRBgP7a,"A lady is playing the guitar.","A man is cutting paper with a sword.",1.7906547
7soIrIoB0BJ1Q3TkRwQI,"A lady is playing the guitar.","The cat is licking a bottle.",1.7896091
LF-vqYoBStwCXBRBw_4M,"A lady is playing the guitar.","A man is riding an electric bicycle.",1.788928
18oArIoB0BJ1Q3TkkgQG,"A lady is playing the guitar.","A man is holding a leaf.",1.7888699
28oBrIoB0BJ1Q3Tk7AQC,"A lady is playing the guitar.","A man is standing in front of the window and looking outside.",1.7884061
KF-uqYoBStwCXBRBYv64,"A lady is playing the guitar.","One woman is measuring another woman's ankle.",1.7883531
S1-5qYoBStwCXBRB0_5C,"A lady is playing the guitar.","A man is kicking pots of water.",1.7878301
Ml-xqYoBStwCXBRByP5b,"A lady is playing the guitar.","A man is cycling.",1.7876709
VF-8qYoBStwCXBRBf_6w,"A lady is playing the guitar.","A man is cutting apple by his hand.",1.7871816
5MoErIoB0BJ1Q3Tk7gQt,"A lady is playing the guitar.","A machine is sharpening a pencil.",1.7858474
Pl-1qYoBStwCXBRBev6n,"A lady is playing the guitar.","A man is cutting a potato.",1.7854638
VV-8qYoBStwCXBRB1f7v,"A lady is playing the guitar.","A man is opening a door.",1.7853602
08r_q4oB0BJ1Q3TkNgR_,"A lady is playing the guitar.","A train is moving.",1.7850792
NF-yqYoBStwCXBRBdP6n,"A lady is playing the guitar.","A man is slicing a tomato.",1.7849693
Vl-9qYoBStwCXBRBK_56,"A lady is playing the guitar.","A man is slicing a tomato.",1.7849693
8MoIrIoB0BJ1Q3Tk8QS_,"A lady is playing the guitar.","A person is peeling a potato with a potato peeler.",1.7846829
QV-2qYoBStwCXBRBe_4c,"A lady is playing the guitar.","A man is riding a motorcycle.",1.7832718
P1-1qYoBStwCXBRB0P4T,"A lady is playing the guitar.","A man is slicing an onion.",1.7826403
SV-5qYoBStwCXBRBJv5u,"A lady is playing the guitar.","A man is eating a food.",1.7822859
KV-uqYoBStwCXBRBuP7s,"A lady is playing the guitar.","A man is cutting up a cucumber.",1.7801683
SF-4qYoBStwCXBRB0f4y,"A lady is playing the guitar.","A cat is eating some corn.",1.7797866
M1-yqYoBStwCXBRBHf7j,"A lady is playing the guitar.","A man is slicing open a fish.",1.7765532
MV-xqYoBStwCXBRBcv5Q,"A lady is playing the guitar.","A man is cutting an onion.",1.776206
UF-7qYoBStwCXBRBKf7p,"A lady is playing the guitar.","A man mixes vegetables in a pot.",1.7753742
RV-3qYoBStwCXBRB0f4V,"A lady is playing the guitar.","A turtle is swimming in water.",1.7733445
PF-1qYoBStwCXBRBJf4W,"A lady is playing the guitar.","Two zebras play in an open field.",1.7731677
Nl-zqYoBStwCXBRBH_4t,"A lady is playing the guitar.","A baby panda goes down a slide.",1.7731369
5soFrIoB0BJ1Q3TkmQQR,"A lady is playing the guitar.","A man is opening a box and taking out paper.",1.7719045
6coGrIoB0BJ1Q3TkmwT8,"A lady is playing the guitar.","The men played follow the leader on the grass.",1.7685328
0Mr-q4oB0BJ1Q3TkLgQq,"A lady is playing the guitar.","Some men are sawing.",1.7682397
J1-uqYoBStwCXBRBDP7q,"A lady is playing the guitar.","A group of men play soccer on the beach.",1.7671614
3MoCrIoB0BJ1Q3TkQgT8,"A lady is playing the guitar.","A skunk is looking here and there.",1.7668176
8soJrIoB0BJ1Q3TknASu,"A lady is playing the guitar.","A man is seasoning some carrots.",1.7642822
WF-9qYoBStwCXBRB2f7g,"A lady is playing the guitar.","A boy studies a calendar.",1.7621408
zsr9q4oB0BJ1Q3TkfQSJ,"A lady is playing the guitar.","A man puts three pieces of meat into a pan.",1.7584138
4soErIoB0BJ1Q3TkQwSR,"A lady is playing the guitar.","A boy is crawling into a dog house.",1.7491931
88oJrIoB0BJ1Q3Tk8QTD,"A lady is playing the guitar.","Two men pushed carts through the woods.",1.7400625
-MoLrIoB0BJ1Q3TkpQSD,"A lady is playing the guitar.","Three young men run, jump, and kick off of a Coke machine.",1.7280803
7MoHrIoB0BJ1Q3TknAR4,"A lady is playing the guitar.","The polar bears fought over the kill.",1.7205708
