5MoErIoB0BJ1Q3Tk7gQt,"The machine shaved the end of the pencil.","A machine is sharpening a pencil.",1.9274576
TV-6qYoBStwCXBRBKP5M,"The machine shaved the end of the pencil.","A man is cutting a pipe with scissors.",1.8392484
V1-9qYoBStwCXBRBgP7a,"The machine shaved the end of the pencil.","A man is cutting paper with a sword.",1.8278449
0Mr-q4oB0BJ1Q3TkLgQq,"The machine shaved the end of the pencil.","Some men are sawing.",1.8247374
VF-8qYoBStwCXBRBf_6w,"The machine shaved the end of the pencil.","A man is cutting apple by his hand.",1.8245262
KV-uqYoBStwCXBRBuP7s,"The machine shaved the end of the pencil.","A man is cutting up a cucumber.",1.815812
Pl-1qYoBStwCXBRBev6n,"The machine shaved the end of the pencil.","A man is cutting a potato.",1.8135531
9coKrIoB0BJ1Q3TkpQSv,"The machine shaved the end of the pencil.","The lady peeled the potatoe.",1.8061008
1Mr_q4oB0BJ1Q3TkjQQS,"The machine shaved the end of the pencil.","Someone is slicing an onion.",1.8057027
4MoDrIoB0BJ1Q3TkmAS8,"The machine shaved the end of the pencil.","The man is using a camera to hammer a nail.",1.801168
78oIrIoB0BJ1Q3TknAQG,"The machine shaved the end of the pencil.","A person is slicing an onion.",1.801015
98oLrIoB0BJ1Q3TkUAQk,"The machine shaved the end of the pencil.","Someone typed on a keyboard.",1.8003778
P1-1qYoBStwCXBRB0P4T,"The machine shaved the end of the pencil.","A man is slicing an onion.",1.7989635
NF-yqYoBStwCXBRBdP6n,"The machine shaved the end of the pencil.","A man is slicing a tomato.",1.7984357
Vl-9qYoBStwCXBRBK_56,"The machine shaved the end of the pencil.","A man is slicing a tomato.",1.7984357
MV-xqYoBStwCXBRBcv5Q,"The machine shaved the end of the pencil.","A man is cutting an onion.",1.7980388
8MoIrIoB0BJ1Q3Tk8QS_,"The machine shaved the end of the pencil.","A person is peeling a potato with a potato peeler.",1.7962587
Ol-0qYoBStwCXBRBev4N,"The machine shaved the end of the pencil.","A woman is cutting tofu.",1.7962146
5soFrIoB0BJ1Q3TkmQQR,"The machine shaved the end of the pencil.","A man is opening a box and taking out paper.",1.7939417
9soKrIoB0BJ1Q3Tk-gR9,"The machine shaved the end of the pencil.","A woman is slicing some tofu.",1.790848
4coDrIoB0BJ1Q3Tk7gQ1,"The machine shaved the end of the pencil.","A woman is filing her nails.",1.7891288
M1-yqYoBStwCXBRBHf7j,"The machine shaved the end of the pencil.","A man is slicing open a fish.",1.7881367
6MoGrIoB0BJ1Q3TkQwTQ,"The machine shaved the end of the pencil.","A person is drawing on a large touchscreen.",1.7878896
z8r9q4oB0BJ1Q3Tk1QRb,"The machine shaved the end of the pencil.","A woman is cutting an onion.",1.785826
xifPqYoBoyxv99w-1yZl,"The machine shaved the end of the pencil.","A woman is slicing some tomatoes.",1.785788
-coLrIoB0BJ1Q3Tk-gTx,"The machine shaved the end of the pencil.","A young Asian girl is applying eyeliner.",1.7856194
0cr-q4oB0BJ1Q3TkhQQ4,"The machine shaved the end of the pencil.","A car is driven down the road.",1.782923
-MoLrIoB0BJ1Q3TkpQSD,"The machine shaved the end of the pencil.","Three young men run, jump, and kick off of a Coke machine.",1.7825875
Jl-tqYoBStwCXBRBtv7_,"The machine shaved the end of the pencil.","A girl is styling her hair.",1.7822862
08r_q4oB0BJ1Q3TkNgR_,"The machine shaved the end of the pencil.","A train is moving.",1.7793914
Ql-2qYoBStwCXBRB0P5e,"The machine shaved the end of the pencil.","A woman is slicing garlics.",1.7777518
Mu7eqYoBt9UxlW-8KJ9K,"The machine shaved the end of the pencil.","A woman is picking a can.",1.7774966
88oJrIoB0BJ1Q3Tk8QTD,"The machine shaved the end of the pencil.","Two men pushed carts through the woods.",1.7744955
O1-0qYoBStwCXBRBz_4R,"The machine shaved the end of the pencil.","The woman is styling her hair.",1.7739108
Nl-zqYoBStwCXBRBH_4t,"The machine shaved the end of the pencil.","A baby panda goes down a slide.",1.7734361
7MoHrIoB0BJ1Q3TknAR4,"The machine shaved the end of the pencil.","The polar bears fought over the kill.",1.7713468
Me7dqYoBt9UxlW-8yp_d,"The machine shaved the end of the pencil.","A man is playing the piano.",1.7706578
6coGrIoB0BJ1Q3TkmwT8,"The machine shaved the end of the pencil.","The men played follow the leader on the grass.",1.7700272
1soArIoB0BJ1Q3TkOwSq,"The machine shaved the end of the pencil.","A person is playing an electronic keyboard.",1.76917
7soIrIoB0BJ1Q3TkRwQI,"The machine shaved the end of the pencil.","The cat is licking a bottle.",1.768353
2MoArIoB0BJ1Q3Tk6gRm,"The machine shaved the end of the pencil.","A woman is peeling shrimp.",1.7682897
LF-vqYoBStwCXBRBw_4M,"The machine shaved the end of the pencil.","A man is riding an electric bicycle.",1.768192
18oArIoB0BJ1Q3TkkgQG,"The machine shaved the end of the pencil.","A man is holding a leaf.",1.7680305
K1-vqYoBStwCXBRBZP70,"The machine shaved the end of the pencil.","A woman is cutting onions.",1.7679682
68oHrIoB0BJ1Q3TkRwRS,"The machine shaved the end of the pencil.","A woman peels garlic with her hands.",1.7668886
3MoCrIoB0BJ1Q3TkQgT8,"The machine shaved the end of the pencil.","A skunk is looking here and there.",1.7663286
QV-2qYoBStwCXBRBe_4c,"The machine shaved the end of the pencil.","A man is riding a motorcycle.",1.7655375
Ll-wqYoBStwCXBRBbv74,"The machine shaved the end of the pencil.","A man is playing guitar.",1.7650285
NV-yqYoBStwCXBRByf60,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
L1-wqYoBStwCXBRBxP6y,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
MF-xqYoBStwCXBRBHP5w,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
2soBrIoB0BJ1Q3TklgQ1,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
Sl-5qYoBStwCXBRBff5k,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
Ul-7qYoBStwCXBRB1P4f,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
U1-8qYoBStwCXBRBKv4w,"The machine shaved the end of the pencil.","A man is playing a guitar.",1.7649906
7coHrIoB0BJ1Q3Tk8gQE,"The machine shaved the end of the pencil.","A man is doing trick with play cards.",1.7644148
yCfQqYoBoyxv99w-hib4,"The machine shaved the end of the pencil.","A man is playing a flute.",1.7640985
5coFrIoB0BJ1Q3TkQwTI,"The machine shaved the end of the pencil.","A monkey is playing drums.",1.7635866
SF-4qYoBStwCXBRB0f4y,"The machine shaved the end of the pencil.","A cat is eating some corn.",1.7628078
