9coKrIoB0BJ1Q3TkpQSv,"A woman is peeling a potato.","The lady peeled the potatoe.",1.9637263
8MoIrIoB0BJ1Q3Tk8QS_,"A woman is peeling a potato.","A person is peeling a potato with a potato peeler.",1.960392
2MoArIoB0BJ1Q3Tk6gRm,"A woman is peeling a potato.","A woman is peeling shrimp.",1.9229716
68oHrIoB0BJ1Q3TkRwRS,"A woman is peeling a potato.","A woman peels garlic with her hands.",1.9197673
Pl-1qYoBStwCXBRBev6n,"A woman is peeling a potato.","A man is cutting a potato.",1.9140353
Ql-2qYoBStwCXBRB0P5e,"A woman is peeling a potato.","A woman is slicing garlics.",1.8907297
z8r9q4oB0BJ1Q3Tk1QRb,"A woman is peeling a potato.","A woman is cutting an onion.",1.8904228
xifPqYoBoyxv99w-1yZl,"A woman is peeling a potato.","A woman is slicing some tomatoes.",1.8848495
6soGrIoB0BJ1Q3Tk8gQD,"A woman is peeling a potato.","A woman is cracking eggs.",1.8744211
78oIrIoB0BJ1Q3TknAQG,"A woman is peeling a potato.","A person is slicing an onion.",1.8724504
1Mr_q4oB0BJ1Q3TkjQQS,"A woman is peeling a potato.","Someone is slicing an onion.",1.866549
P1-1qYoBStwCXBRB0P4T,"A woman is peeling a potato.","A man is slicing an onion.",1.8611205
9soKrIoB0BJ1Q3Tk-gR9,"A woman is peeling a potato.","A woman is slicing some tofu.",1.8596311
MV-xqYoBStwCXBRBcv5Q,"A woman is peeling a potato.","A man is cutting an onion.",1.857091
Ol-0qYoBStwCXBRBev4N,"A woman is peeling a potato.","A woman is cutting tofu.",1.852571
KV-uqYoBStwCXBRBuP7s,"A woman is peeling a potato.","A man is cutting up a cucumber.",1.8522956
NF-yqYoBStwCXBRBdP6n,"A woman is peeling a potato.","A man is slicing a tomato.",1.8520405
Vl-9qYoBStwCXBRBK_56,"A woman is peeling a potato.","A man is slicing a tomato.",1.8520405
T1-6qYoBStwCXBRB1P6w,"A woman is peeling a potato.","A woman is taking a bath.",1.8482132
Mu7eqYoBt9UxlW-8KJ9K,"A woman is peeling a potato.","A woman is picking a can.",1.8479676
UF-7qYoBStwCXBRBKf7p,"A woman is peeling a potato.","A man mixes vegetables in a pot.",1.8478738
VF-8qYoBStwCXBRBf_6w,"A woman is peeling a potato.","A man is cutting apple by his hand.",1.8437867
